external_id,name,group_name,subgroup_name,category_name,serving_qty,serving_unit,calories_kcal,protein_g,carbs_g,fat_g,source_url
173208,"Alcoholic Beverage, wine, table, red, Burgundy",Sugars and Sweets,,Beverages,100,g,86.0,0.07,3.69,0.0,https://fdc.nal.usda.gov/fdc-app.html#/food-details/173208/nutrients
174834,"Alcoholic Beverage, wine, table, red, Cabernet Franc",Sugars and Sweets,,Beverages,100,g,83.0,0.07,2.45,0.0,https://fdc.nal.usda.gov/fdc-app.html#/food-details/174834/nutrients
174833,"Alcoholic Beverage, wine, table, red, Cabernet Sauvignon",Sugars and Sweets,,Beverages,100,g,83.0,0.07,2.6,0.0,https://fdc.nal.usda.gov/fdc-app.html#/food-details/174833/nutrients
174840,"Alcoholic Beverage, wine, table, red, Carignane",Sugars and Sweets,,Beverages,100,g,74.0,0.07,2.4,0.0,https://fdc.nal.usda.gov/fdc-app.html#/food-details/174840/nutrients
173194,"Alcoholic Beverage, wine, table, red, Claret",Sugars and Sweets,,Beverages,100,g,83.0,0.07,3.01,0.0,https://fdc.nal.usda.gov/fdc-app.html#/food-details/173194/nutrients
171872,"Alcoholic Beverage, wine, table, red, Gamay",Sugars and Sweets,,Beverages,100,g,78.0,0.07,2.38,0.0,https://fdc.nal.usda.gov/fdc-app.html#/food-details/171872/nutrients
174838,"Alcoholic Beverage, wine, table, red, Lemberger",Sugars and Sweets,,Beverages,100,g,80.0,0.07,2.46,0.0,https://fdc.nal.usda.gov/fdc-app.html#/food-details/174838/nutrients
171925,"Alcoholic Beverage, wine, table, red, Merlot",Sugars and Sweets,,Beverages,100,g,83.0,0.07,2.51,0.0,https://fdc.nal.usda.gov/fdc-app.html#/food-details/171925/nutrients
174109,"Alcoholic Beverage, wine, table, red, Mouvedre",Sugars and Sweets,,Beverages,100,g,88.0,0.07,2.64,0.0,https://fdc.nal.usda.gov/fdc-app.html#/food-details/174109/nutrients
173193,"Alcoholic Beverage, wine, table, red, Petite Sirah",Sugars and Sweets,,Beverages,100,g,85.0,0.07,2.68,0.0,https://fdc.nal.usda.gov/fdc-app.html#/food-details/173193/nutrients
174835,"Alcoholic Beverage, wine, table, red, Pinot Noir",Sugars and Sweets,,Beverages,100,g,82.0,0.07,2.31,0.0,https://fdc.nal.usda.gov/fdc-app.html#/food-details/174835/nutrients
174839,"Alcoholic Beverage, wine, table, red, Sangiovese",Sugars and Sweets,,Beverages,100,g,86.0,0.07,2.62,0.0,https://fdc.nal.usda.gov/fdc-app.html#/food-details/174839/nutrients
174836,"Alcoholic Beverage, wine, table, red, Syrah",Sugars and Sweets,,Beverages,100,g,83.0,0.07,2.58,0.0,https://fdc.nal.usda.gov/fdc-app.html#/food-details/174836/nutrients
173192,"Alcoholic Beverage, wine, table, red, Zinfandel",Sugars and Sweets,,Beverages,100,g,88.0,0.07,2.86,0.0,https://fdc.nal.usda.gov/fdc-app.html#/food-details/173192/nutrients
174837,"Alcoholic beverage, wine, table, white",Sugars and Sweets,,Beverages,100,g,82.0,0.07,2.6,0.0,https://fdc.nal.usda.gov/fdc-app.html#/food-details/174837/nutrients
174110,"Alcoholic beverage, wine, table, white, Chardonnay",Sugars and Sweets,,Beverages,100,g,84.0,0.07,2.16,0.0,https://fdc.nal.usda.gov/fdc-app.html#/food-details/174110/nutrients
173195,"Alcoholic beverage, wine, table, white, Chenin Blanc",Sugars and Sweets,,Beverages,100,g,80.0,0.07,3.31,0.0,https://fdc.nal.usda.gov/fdc-app.html#/food-details/173195/nutrients
173196,"Alcoholic beverage, wine, table, white, Fume Blanc",Sugars and Sweets,,Beverages,100,g,82.0,0.07,2.27,0.0,https://fdc.nal.usda.gov/fdc-app.html#/food-details/173196/nutrients
174843,"Alcoholic beverage, wine, table, white, Gewurztraminer",Sugars and Sweets,,Beverages,100,g,81.0,0.07,2.6,0.0,https://fdc.nal.usda.gov/fdc-app.html#/food-details/174843/nutrients
173202,"Alcoholic beverage, wine, table, white, late harvest",Sugars and Sweets,,Beverages,100,g,112.0,0.07,13.4,0.0,https://fdc.nal.usda.gov/fdc-app.html#/food-details/173202/nutrients
174844,"Alcoholic beverage, wine, table, white, late harvest, Gewurztraminer",Sugars and Sweets,,Beverages,100,g,108.0,0.07,11.4,0.0,https://fdc.nal.usda.gov/fdc-app.html#/food-details/174844/nutrients
173198,"Alcoholic beverage, wine, table, white, Muller Thurgau",Sugars and Sweets,,Beverages,100,g,76.0,0.07,3.48,0.0,https://fdc.nal.usda.gov/fdc-app.html#/food-details/173198/nutrients
174849,"Alcoholic beverage, wine, table, white, Muscat",Sugars and Sweets,,Beverages,100,g,82.0,0.07,5.23,0.0,https://fdc.nal.usda.gov/fdc-app.html#/food-details/174849/nutrients
174848,"Alcoholic beverage, wine, table, white, Pinot Blanc",Sugars and Sweets,,Beverages,100,g,81.0,0.07,1.94,0.0,https://fdc.nal.usda.gov/fdc-app.html#/food-details/174848/nutrients
174841,"Alcoholic beverage, wine, table, white, Pinot Gris (Grigio)",Sugars and Sweets,,Beverages,100,g,83.0,0.07,2.06,0.0,https://fdc.nal.usda.gov/fdc-app.html#/food-details/174841/nutrients
173200,"Alcoholic beverage, wine, table, white, Riesling",Sugars and Sweets,,Beverages,100,g,80.0,0.07,3.74,0.0,https://fdc.nal.usda.gov/fdc-app.html#/food-details/173200/nutrients
173201,"Alcoholic beverage, wine, table, white, Sauvignon Blanc",Sugars and Sweets,,Beverages,100,g,81.0,0.07,2.05,0.0,https://fdc.nal.usda.gov/fdc-app.html#/food-details/173201/nutrients
174845,"Alcoholic beverage, wine, table, white, Semillon",Sugars and Sweets,,Beverages,100,g,82.0,0.07,3.12,0.0,https://fdc.nal.usda.gov/fdc-app.html#/food-details/174845/nutrients
171906,"Alcoholic beverages, beer, higher alcohol",Sugars and Sweets,,Beverages,100,g,58.0,0.9,0.27,0.0,https://fdc.nal.usda.gov/fdc-app.html#/food-details/171906/nutrients
171908,"Alcoholic beverages, wine, rose",Sugars and Sweets,,Beverages,100,g,83.0,0.36,3.8,0.0,https://fdc.nal.usda.gov/fdc-app.html#/food-details/171908/nutrients
168384,"Alfalfa seeds, sprouted, raw",Vegetables,,Vegetables and Vegetable Products,100,g,23.0,3.99,2.1,0.69,https://fdc.nal.usda.gov/fdc-app.html#/food-details/168384/nutrients
170683,"Amaranth grain, cooked",Cereals and Tubers,,Cereal Grains and Pasta,100,g,102.0,3.8,18.7,1.58,https://fdc.nal.usda.gov/fdc-app.html#/food-details/170683/nutrients
170682,"Amaranth grain, uncooked",Cereals and Tubers,,Cereal Grains and Pasta,100,g,371.0,13.6,65.2,7.02,https://fdc.nal.usda.gov/fdc-app.html#/food-details/170682/nutrients
